SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,RBIRTH2021,RBIRTH2022,RBIRTH2023,RDEATH2021,RDEATH2022,RDEATH2023,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RNETMIG2021,RNETMIG2022,RNETMIG2023
050,1,1,09,110,Connecticut,Capitol Planning Region,976275,962436,970142,972068,975328,-13839,7706,1926,3260,2313,9219,9541,9391,3372,9494,9687,9135,-1059,-275,-146,256,137,1697,4448,4344,-10649,5949,-1900,-1356,-10512,7646,2548,2988,-2268,335,-476,16,36374,24447,31086,33597,33794,9.5406239748,9.8248902024,9.6446742214,9.8252179213,9.9752343979,9.3817590259,-0.284593947,-0.150344196,0.2629151955,1.7562033719,4.5803491898,4.4613422232,6.1565432288,-1.956534051,-1.392628926,7.9127466007,2.6238151384,3.0687132971
050,1,1,09,120,Connecticut,Greater Bridgeport Planning Region,325774,324387,326752,327125,327651,-1387,2365,373,526,820,3246,3429,3374,1004,2551,2568,2400,-184,695,861,974,37,902,2117,2075,-1135,552,-2603,-2558,-1098,1454,-486,-483,-105,216,-2,35,9813,9202,10202,10550,10471,9.970221412,10.488211086,10.305814508,7.8355005613,7.8546882671,7.3307512798,2.1347208507,2.6335228185,2.9750632277,2.7705297947,6.4752239336,6.3380453774,1.6954905174,-7.96174204,-7.813359072,4.4660203121,-1.486518107,-1.475313695
050,1,1,09,130,Connecticut,Lower Connecticut River Valley Planning Region,174225,173268,175430,175982,176215,-957,2162,552,233,351,1355,1442,1432,559,1780,1800,1723,-208,-425,-358,-291,3,130,383,368,-653,2485,620,162,-650,2615,1003,530,-99,-28,-93,-6,6493,5826,6548,6521,6535,7.7717681203,8.2068910567,8.1318125935,10.209407568,10.244385508,9.7842968566,-2.437639447,-2.037494451,-1.652484263,0.7456308898,2.179777583,2.0897395492,14.253021239,3.5286216748,0.9199396928,14.998652129,5.7083992579,3.009679242
050,1,1,09,140,Connecticut,Naugatuck Valley Planning Region,450435,449285,452281,453590,456128,-1150,2996,1309,2538,1047,4287,4447,4388,1524,4490,4503,4215,-477,-203,-56,173,22,516,1428,1370,-674,2450,196,1016,-652,2966,1624,2386,-21,233,-259,-21,6973,6252,6644,6851,6855,9.5101190595,9.818174994,9.646945537,9.9604466007,9.9418129071,9.2666078939,-0.450327541,-0.123637913,0.3803376431,1.1446749323,3.1527667847,3.0119223759,5.4349875661,0.4327326959,2.2336592219,6.5796624984,3.5854994806,5.2455815978
050,1,1,09,150,Connecticut,Northeastern Connecticut Planning Region,95336,95222,95605,96148,96692,-114,383,543,544,211,789,888,827,266,1065,1057,1015,-55,-276,-169,-188,0,27,102,97,-66,594,640,631,-66,621,742,728,7,38,-30,4,1764,1657,1591,1672,1732,8.2692700718,9.2619150678,8.5770587015,11.161942492,11.024599354,10.526861647,-2.892672421,-1.762684287,-1.949802945,0.2829788238,1.0638686227,1.0060153495,6.2255341225,6.6752541029,6.544285418,6.5085129463,7.7391227256,7.5503007675
050,1,1,09,160,Connecticut,Northwest Hills Planning Region,112465,112202,112953,113277,113463,-263,751,324,186,219,874,935,921,402,1220,1233,1192,-183,-346,-298,-271,0,70,224,214,-89,995,480,249,-89,1065,704,463,9,32,-82,-6,2352,2282,2357,2366,2365,7.763540672,8.2659240596,8.1238422863,10.83697897,10.900411086,10.514245391,-3.073438298,-2.634487026,-2.390403105,0.6217938753,1.9802855501,1.887624592,8.8383557993,4.2434690359,2.1963482403,9.4601496747,6.223754586,4.0839728323
050,1,1,09,170,Connecticut,South Central Connecticut Planning Region,570455,564076,568450,568402,568158,-6379,4374,-48,-244,1345,5574,5745,5674,2025,5871,5829,5462,-680,-297,-84,212,70,1001,2235,2246,-4809,3509,-1976,-2722,-4739,4510,259,-476,-960,161,-223,20,23587,18400,21893,22530,22486,9.843482622,10.106856477,9.9845146759,10.367973892,10.254632969,9.6114591399,-0.52449127,-0.147776492,0.373055536,1.7677298358,3.9319102223,3.9522770465,6.1967672265,-3.47626604,-4.789892307,7.9644970623,0.4556441824,-0.83761526
050,1,1,09,180,Connecticut,Southeastern Connecticut Planning Region,280428,278342,278820,279257,279634,-2086,478,437,377,619,2483,2686,2595,788,3077,3103,2962,-169,-594,-417,-367,17,340,598,583,-1640,543,411,157,-1623,883,1009,740,-294,189,-155,4,12278,10605,10752,11266,11350,8.9130270909,9.6259118365,9.2862472289,11.045261522,11.120329274,10.599562348,-2.132234431,-1.494417437,-1.313315119,1.2204708864,2.1430734469,2.0862744256,1.949163798,1.4729150279,0.5618269036,3.1696346843,3.6159884747,2.6481013292
050,1,1,09,190,Connecticut,Western Connecticut Planning Region,620519,618368,623258,622857,623907,-2151,4890,-401,1050,1540,6115,6459,6355,1998,5023,5053,4738,-458,1092,1406,1617,124,1534,4027,3967,-1705,1955,-5949,-4595,-1581,3489,-1922,-628,-112,309,115,61,8363,7565,7728,7895,7794,9.8499870331,10.366619453,10.19439124,8.091003249,8.1100058983,7.6004761126,1.7589837842,2.2566135549,2.5939151275,2.4709534111,6.4632878988,6.36367428,3.1490964268,-9.548075418,-7.371082258,5.6200498379,-3.08478752,-1.007407978
